timestamp,crowd_count,frame_name,frame_index,is_synthetic,hour,minute,day_of_week,day_name,is_weekend,day_of_month,month,year,is_holiday
2025-10-29 02:59:15,53.45,,,1,2,59,2,Wednesday,0,29,10,2025,0
2025-10-29 03:14:15,53.45,,,1,3,14,2,Wednesday,0,29,10,2025,0
2025-10-29 03:29:15,53.45,,,1,3,29,2,Wednesday,0,29,10,2025,0
2025-10-29 03:44:15,53.45,,,1,3,44,2,Wednesday,0,29,10,2025,0
2025-10-29 03:59:15,53.45,,,1,3,59,2,Wednesday,0,29,10,2025,0
2025-10-29 04:14:15,53.45,,,1,4,14,2,Wednesday,0,29,10,2025,0
2025-10-29 04:29:15,53.45,,,1,4,29,2,Wednesday,0,29,10,2025,0
2025-10-29 04:44:15,53.45,,,1,4,44,2,Wednesday,0,29,10,2025,0
2025-10-29 04:59:15,53.45,,,1,4,59,2,Wednesday,0,29,10,2025,0
2025-10-29 05:14:15,53.45,,,1,5,14,2,Wednesday,0,29,10,2025,0
2025-10-29 05:29:15,53.45,,,1,5,29,2,Wednesday,0,29,10,2025,0
2025-10-29 05:44:15,53.45,,,1,5,44,2,Wednesday,0,29,10,2025,0
2025-10-29 05:59:15,53.45,,,1,5,59,2,Wednesday,0,29,10,2025,0
2025-10-29 06:14:15,62.16,,,1,6,14,2,Wednesday,0,29,10,2025,0
2025-10-29 06:29:15,66.03,,,1,6,29,2,Wednesday,0,29,10,2025,0
2025-10-29 06:44:15,57.79,,,1,6,44,2,Wednesday,0,29,10,2025,0
2025-10-29 06:59:15,60.95,,,1,6,59,2,Wednesday,0,29,10,2025,0
2025-10-29 07:14:15,89.05,,,1,7,14,2,Wednesday,0,29,10,2025,0
2025-10-29 07:29:15,94.6,,,1,7,29,2,Wednesday,0,29,10,2025,0
2025-10-29 07:44:15,92.52,,,1,7,44,2,Wednesday,0,29,10,2025,0
2025-10-29 07:59:15,85.69,,,1,7,59,2,Wednesday,0,29,10,2025,0
2025-10-29 08:14:15,91.86,,,1,8,14,2,Wednesday,0,29,10,2025,0
2025-10-29 08:29:15,93.21,,,1,8,29,2,Wednesday,0,29,10,2025,0
2025-10-29 08:44:15,90.65,,,1,8,44,2,Wednesday,0,29,10,2025,0
2025-10-29 08:59:15,93.88,,,1,8,59,2,Wednesday,0,29,10,2025,0
2025-10-29 09:14:15,90.47,,,1,9,14,2,Wednesday,0,29,10,2025,0
2025-10-29 09:29:15,90.67,,,1,9,29,2,Wednesday,0,29,10,2025,0
2025-10-29 09:44:15,86.96,,,1,9,44,2,Wednesday,0,29,10,2025,0
2025-10-29 09:59:15,93.87,,,1,9,59,2,Wednesday,0,29,10,2025,0
2025-10-29 10:14:15,89.53,,,1,10,14,2,Wednesday,0,29,10,2025,0
2025-10-29 10:29:15,89.26,,,1,10,29,2,Wednesday,0,29,10,2025,0
2025-10-29 10:44:15,99.88,,,1,10,44,2,Wednesday,0,29,10,2025,0
2025-10-29 10:59:15,97.69,,,1,10,59,2,Wednesday,0,29,10,2025,0
2025-10-29 11:14:15,64.62,,,1,11,14,2,Wednesday,0,29,10,2025,0
2025-10-29 11:29:15,64.12,,,1,11,29,2,Wednesday,0,29,10,2025,0
2025-10-29 11:44:15,55.0,,,1,11,44,2,Wednesday,0,29,10,2025,0
2025-10-29 11:59:15,59.7,,,1,11,59,2,Wednesday,0,29,10,2025,0
2025-10-29 12:14:15,53.45,,,1,12,14,2,Wednesday,0,29,10,2025,0
2025-10-29 12:29:15,53.45,,,1,12,29,2,Wednesday,0,29,10,2025,0
2025-10-29 12:44:15,53.45,,,1,12,44,2,Wednesday,0,29,10,2025,0
2025-10-29 12:59:15,53.45,,,1,12,59,2,Wednesday,0,29,10,2025,0
2025-10-29 13:14:15,53.61,,,1,13,14,2,Wednesday,0,29,10,2025,0
2025-10-29 13:29:15,54.4,,,1,13,29,2,Wednesday,0,29,10,2025,0
2025-10-29 13:44:15,53.45,,,1,13,44,2,Wednesday,0,29,10,2025,0
2025-10-29 13:59:15,53.45,,,1,13,59,2,Wednesday,0,29,10,2025,0
2025-10-29 14:14:15,63.38,,,1,14,14,2,Wednesday,0,29,10,2025,0
2025-10-29 14:29:15,63.43,,,1,14,29,2,Wednesday,0,29,10,2025,0
2025-10-29 14:44:15,61.57,,,1,14,44,2,Wednesday,0,29,10,2025,0
2025-10-29 14:59:15,56.57,,,1,14,59,2,Wednesday,0,29,10,2025,0
2025-10-29 15:14:15,63.45,,,1,15,14,2,Wednesday,0,29,10,2025,0
2025-10-29 15:29:15,56.77,,,1,15,29,2,Wednesday,0,29,10,2025,0
2025-10-29 15:44:15,61.1,,,1,15,44,2,Wednesday,0,29,10,2025,0
2025-10-29 15:59:15,62.73,,,1,15,59,2,Wednesday,0,29,10,2025,0
2025-10-29 16:14:15,57.14,,,1,16,14,2,Wednesday,0,29,10,2025,0
2025-10-29 16:29:15,58.96,,,1,16,29,2,Wednesday,0,29,10,2025,0
2025-10-29 16:44:15,56.89,,,1,16,44,2,Wednesday,0,29,10,2025,0
2025-10-29 16:59:15,63.23,,,1,16,59,2,Wednesday,0,29,10,2025,0
2025-10-29 17:14:15,77.1,,,1,17,14,2,Wednesday,0,29,10,2025,0
2025-10-29 17:29:15,78.23,,,1,17,29,2,Wednesday,0,29,10,2025,0
2025-10-29 17:44:15,78.02,,,1,17,44,2,Wednesday,0,29,10,2025,0
2025-10-29 17:59:15,78.71,,,1,17,59,2,Wednesday,0,29,10,2025,0
2025-10-29 18:14:15,80.39,,,1,18,14,2,Wednesday,0,29,10,2025,0
2025-10-29 18:29:15,82.07,,,1,18,29,2,Wednesday,0,29,10,2025,0
2025-10-29 18:44:15,81.03,,,1,18,44,2,Wednesday,0,29,10,2025,0
2025-10-29 18:59:15,80.91,,,1,18,59,2,Wednesday,0,29,10,2025,0
2025-10-29 19:14:15,82.51,,,1,19,14,2,Wednesday,0,29,10,2025,0
2025-10-29 19:29:15,85.67,,,1,19,29,2,Wednesday,0,29,10,2025,0
2025-10-29 19:44:15,82.95,,,1,19,44,2,Wednesday,0,29,10,2025,0
2025-10-29 19:59:15,81.92,,,1,19,59,2,Wednesday,0,29,10,2025,0
2025-10-29 20:14:15,79.6,,,1,20,14,2,Wednesday,0,29,10,2025,0
2025-10-29 20:29:15,82.32,,,1,20,29,2,Wednesday,0,29,10,2025,0
2025-10-29 20:44:15,84.03,,,1,20,44,2,Wednesday,0,29,10,2025,0
2025-10-29 20:59:15,79.77,,,1,20,59,2,Wednesday,0,29,10,2025,0
2025-10-29 21:14:15,56.84,,,1,21,14,2,Wednesday,0,29,10,2025,0
2025-10-29 21:29:15,63.71,,,1,21,29,2,Wednesday,0,29,10,2025,0
2025-10-29 21:44:15,59.21,,,1,21,44,2,Wednesday,0,29,10,2025,0
2025-10-29 21:59:15,60.4,,,1,21,59,2,Wednesday,0,29,10,2025,0
2025-10-29 22:14:15,53.45,,,1,22,14,2,Wednesday,0,29,10,2025,0
2025-10-29 22:29:15,53.45,,,1,22,29,2,Wednesday,0,29,10,2025,0
2025-10-29 22:44:15,53.45,,,1,22,44,2,Wednesday,0,29,10,2025,0
2025-10-29 22:59:15,53.45,,,1,22,59,2,Wednesday,0,29,10,2025,0
2025-10-29 23:14:15,53.45,,,1,23,14,2,Wednesday,0,29,10,2025,0
2025-10-29 23:29:15,53.45,,,1,23,29,2,Wednesday,0,29,10,2025,0
2025-10-29 23:44:15,53.45,,,1,23,44,2,Wednesday,0,29,10,2025,0
2025-10-29 23:59:15,53.45,,,1,23,59,2,Wednesday,0,29,10,2025,0
2025-10-30 00:14:15,53.45,,,1,0,14,3,Thursday,0,30,10,2025,0
2025-10-30 00:29:15,53.45,,,1,0,29,3,Thursday,0,30,10,2025,0
2025-10-30 00:44:15,53.45,,,1,0,44,3,Thursday,0,30,10,2025,0
2025-10-30 00:59:15,53.45,,,1,0,59,3,Thursday,0,30,10,2025,0
2025-10-30 01:14:15,53.45,,,1,1,14,3,Thursday,0,30,10,2025,0
2025-10-30 01:29:15,53.45,,,1,1,29,3,Thursday,0,30,10,2025,0
2025-10-30 01:44:15,53.45,,,1,1,44,3,Thursday,0,30,10,2025,0
2025-10-30 01:59:15,53.45,,,1,1,59,3,Thursday,0,30,10,2025,0
2025-10-30 02:14:15,53.45,,,1,2,14,3,Thursday,0,30,10,2025,0
2025-10-30 02:29:15,53.45,,,1,2,29,3,Thursday,0,30,10,2025,0
2025-10-30 02:44:15,53.45,,,1,2,44,3,Thursday,0,30,10,2025,0
2025-10-30 02:59:15,53.45,,,1,2,59,3,Thursday,0,30,10,2025,0
2025-10-30 03:14:15,53.45,,,1,3,14,3,Thursday,0,30,10,2025,0
2025-10-30 03:29:15,53.45,,,1,3,29,3,Thursday,0,30,10,2025,0
2025-10-30 03:44:15,53.45,,,1,3,44,3,Thursday,0,30,10,2025,0
2025-10-30 03:59:15,53.45,,,1,3,59,3,Thursday,0,30,10,2025,0
2025-10-30 04:14:15,53.45,,,1,4,14,3,Thursday,0,30,10,2025,0
2025-10-30 04:29:15,53.45,,,1,4,29,3,Thursday,0,30,10,2025,0
2025-10-30 04:44:15,53.45,,,1,4,44,3,Thursday,0,30,10,2025,0
2025-10-30 04:59:15,53.45,,,1,4,59,3,Thursday,0,30,10,2025,0
2025-10-30 05:14:15,53.45,,,1,5,14,3,Thursday,0,30,10,2025,0
2025-10-30 05:29:15,53.45,,,1,5,29,3,Thursday,0,30,10,2025,0
2025-10-30 05:44:15,53.45,,,1,5,44,3,Thursday,0,30,10,2025,0
2025-10-30 05:59:15,53.45,,,1,5,59,3,Thursday,0,30,10,2025,0
2025-10-30 06:14:15,61.83,,,1,6,14,3,Thursday,0,30,10,2025,0
2025-10-30 06:29:15,57.31,,,1,6,29,3,Thursday,0,30,10,2025,0
2025-10-30 06:44:15,57.69,,,1,6,44,3,Thursday,0,30,10,2025,0
2025-10-30 06:59:15,60.38,,,1,6,59,3,Thursday,0,30,10,2025,0
2025-10-30 07:14:15,91.27,,,1,7,14,3,Thursday,0,30,10,2025,0
2025-10-30 07:29:15,92.43,,,1,7,29,3,Thursday,0,30,10,2025,0
2025-10-30 07:44:15,94.42,,,1,7,44,3,Thursday,0,30,10,2025,0
2025-10-30 07:59:15,90.97,,,1,7,59,3,Thursday,0,30,10,2025,0
2025-10-30 08:14:15,95.79,,,1,8,14,3,Thursday,0,30,10,2025,0
2025-10-30 08:29:15,90.94,,,1,8,29,3,Thursday,0,30,10,2025,0
2025-10-30 08:44:15,97.71,,,1,8,44,3,Thursday,0,30,10,2025,0
2025-10-30 08:59:15,94.55,,,1,8,59,3,Thursday,0,30,10,2025,0
2025-10-30 09:14:15,93.86,,,1,9,14,3,Thursday,0,30,10,2025,0
2025-10-30 09:29:15,92.26,,,1,9,29,3,Thursday,0,30,10,2025,0
2025-10-30 09:44:15,91.0,,,1,9,44,3,Thursday,0,30,10,2025,0
2025-10-30 09:59:15,90.65,,,1,9,59,3,Thursday,0,30,10,2025,0
2025-10-30 10:14:15,95.42,,,1,10,14,3,Thursday,0,30,10,2025,0
2025-10-30 10:29:15,94.26,,,1,10,29,3,Thursday,0,30,10,2025,0
2025-10-30 10:44:15,93.82,,,1,10,44,3,Thursday,0,30,10,2025,0
2025-10-30 10:59:15,95.1,,,1,10,59,3,Thursday,0,30,10,2025,0
2025-10-30 11:14:15,62.61,,,1,11,14,3,Thursday,0,30,10,2025,0
2025-10-30 11:29:15,62.98,,,1,11,29,3,Thursday,0,30,10,2025,0
2025-10-30 11:44:15,61.24,,,1,11,44,3,Thursday,0,30,10,2025,0
2025-10-30 11:59:15,55.11,,,1,11,59,3,Thursday,0,30,10,2025,0
2025-10-30 12:14:15,53.45,,,1,12,14,3,Thursday,0,30,10,2025,0
2025-10-30 12:29:15,53.45,,,1,12,29,3,Thursday,0,30,10,2025,0
2025-10-30 12:44:15,56.8,,,1,12,44,3,Thursday,0,30,10,2025,0
2025-10-30 12:59:15,53.45,,,1,12,59,3,Thursday,0,30,10,2025,0
2025-10-30 13:14:15,53.45,,,1,13,14,3,Thursday,0,30,10,2025,0
2025-10-30 13:29:15,53.45,,,1,13,29,3,Thursday,0,30,10,2025,0
2025-10-30 13:44:15,53.45,,,1,13,44,3,Thursday,0,30,10,2025,0
2025-10-30 13:59:15,56.7,,,1,13,59,3,Thursday,0,30,10,2025,0
2025-10-30 14:14:15,62.19,,,1,14,14,3,Thursday,0,30,10,2025,0
2025-10-30 14:29:15,59.33,,,1,14,29,3,Thursday,0,30,10,2025,0
2025-10-30 14:44:15,61.2,,,1,14,44,3,Thursday,0,30,10,2025,0
2025-10-30 14:59:15,60.87,,,1,14,59,3,Thursday,0,30,10,2025,0
2025-10-30 15:14:15,63.31,,,1,15,14,3,Thursday,0,30,10,2025,0
2025-10-30 15:29:15,62.62,,,1,15,29,3,Thursday,0,30,10,2025,0
2025-10-30 15:44:15,61.83,,,1,15,44,3,Thursday,0,30,10,2025,0
2025-10-30 15:59:15,63.27,,,1,15,59,3,Thursday,0,30,10,2025,0
2025-10-30 16:14:15,61.03,,,1,16,14,3,Thursday,0,30,10,2025,0
2025-10-30 16:29:15,61.27,,,1,16,29,3,Thursday,0,30,10,2025,0
2025-10-30 16:44:15,59.39,,,1,16,44,3,Thursday,0,30,10,2025,0
2025-10-30 16:59:15,65.24,,,1,16,59,3,Thursday,0,30,10,2025,0
2025-10-30 17:14:15,77.84,,,1,17,14,3,Thursday,0,30,10,2025,0
2025-10-30 17:29:15,77.62,,,1,17,29,3,Thursday,0,30,10,2025,0
2025-10-30 17:44:15,82.32,,,1,17,44,3,Thursday,0,30,10,2025,0
2025-10-30 17:59:15,75.72,,,1,17,59,3,Thursday,0,30,10,2025,0
2025-10-30 18:14:15,81.93,,,1,18,14,3,Thursday,0,30,10,2025,0
2025-10-30 18:29:15,74.78,,,1,18,29,3,Thursday,0,30,10,2025,0
2025-10-30 18:44:15,85.02,,,1,18,44,3,Thursday,0,30,10,2025,0
2025-10-30 18:59:15,80.64,,,1,18,59,3,Thursday,0,30,10,2025,0
2025-10-30 19:14:15,84.24,,,1,19,14,3,Thursday,0,30,10,2025,0
2025-10-30 19:29:15,82.6,,,1,19,29,3,Thursday,0,30,10,2025,0
2025-10-30 19:44:15,78.45,,,1,19,44,3,Thursday,0,30,10,2025,0
2025-10-30 19:59:15,80.53,,,1,19,59,3,Thursday,0,30,10,2025,0
2025-10-30 20:14:15,82.43,,,1,20,14,3,Thursday,0,30,10,2025,0
2025-10-30 20:29:15,76.3,,,1,20,29,3,Thursday,0,30,10,2025,0
2025-10-30 20:44:15,80.09,,,1,20,44,3,Thursday,0,30,10,2025,0
2025-10-30 20:59:15,79.21,,,1,20,59,3,Thursday,0,30,10,2025,0
2025-10-30 21:14:15,61.95,,,1,21,14,3,Thursday,0,30,10,2025,0
2025-10-30 21:29:15,66.51,,,1,21,29,3,Thursday,0,30,10,2025,0
2025-10-30 21:44:15,63.92,,,1,21,44,3,Thursday,0,30,10,2025,0
2025-10-30 21:59:15,61.76,,,1,21,59,3,Thursday,0,30,10,2025,0
2025-10-30 22:14:15,53.45,,,1,22,14,3,Thursday,0,30,10,2025,0
2025-10-30 22:29:15,53.45,,,1,22,29,3,Thursday,0,30,10,2025,0
2025-10-30 22:44:15,53.45,,,1,22,44,3,Thursday,0,30,10,2025,0
2025-10-30 22:59:15,53.45,,,1,22,59,3,Thursday,0,30,10,2025,0
2025-10-30 23:14:15,53.45,,,1,23,14,3,Thursday,0,30,10,2025,0
2025-10-30 23:29:15,53.45,,,1,23,29,3,Thursday,0,30,10,2025,0
2025-10-30 23:44:15,53.45,,,1,23,44,3,Thursday,0,30,10,2025,0
2025-10-30 23:59:15,53.45,,,1,23,59,3,Thursday,0,30,10,2025,0
2025-10-31 00:14:15,53.45,,,1,0,14,4,Friday,0,31,10,2025,0
2025-10-31 00:29:15,53.45,,,1,0,29,4,Friday,0,31,10,2025,0
2025-10-31 00:44:15,53.45,,,1,0,44,4,Friday,0,31,10,2025,0
2025-10-31 00:59:15,53.45,,,1,0,59,4,Friday,0,31,10,2025,0
2025-10-31 01:14:15,53.45,,,1,1,14,4,Friday,0,31,10,2025,0
2025-10-31 01:29:15,53.45,,,1,1,29,4,Friday,0,31,10,2025,0
2025-10-31 01:44:15,53.45,,,1,1,44,4,Friday,0,31,10,2025,0
2025-10-31 01:59:15,53.45,,,1,1,59,4,Friday,0,31,10,2025,0
2025-10-31 02:14:15,53.45,,,1,2,14,4,Friday,0,31,10,2025,0
2025-10-31 02:29:15,53.45,,,1,2,29,4,Friday,0,31,10,2025,0
2025-10-31 02:44:15,53.45,,,1,2,44,4,Friday,0,31,10,2025,0
2025-10-31 02:59:15,53.45,,,1,2,59,4,Friday,0,31,10,2025,0
2025-10-31 03:14:15,53.45,,,1,3,14,4,Friday,0,31,10,2025,0
2025-10-31 03:29:15,53.45,,,1,3,29,4,Friday,0,31,10,2025,0
2025-10-31 03:44:15,53.45,,,1,3,44,4,Friday,0,31,10,2025,0
2025-10-31 03:59:15,53.45,,,1,3,59,4,Friday,0,31,10,2025,0
2025-10-31 04:14:15,53.45,,,1,4,14,4,Friday,0,31,10,2025,0
2025-10-31 04:29:15,53.45,,,1,4,29,4,Friday,0,31,10,2025,0
2025-10-31 04:44:15,53.45,,,1,4,44,4,Friday,0,31,10,2025,0
2025-10-31 04:59:15,53.45,,,1,4,59,4,Friday,0,31,10,2025,0
2025-10-31 05:14:15,53.45,,,1,5,14,4,Friday,0,31,10,2025,0
2025-10-31 05:29:15,53.45,,,1,5,29,4,Friday,0,31,10,2025,0
2025-10-31 05:44:15,53.45,,,1,5,44,4,Friday,0,31,10,2025,0
2025-10-31 05:59:15,53.45,,,1,5,59,4,Friday,0,31,10,2025,0
2025-10-31 06:14:15,58.93,,,1,6,14,4,Friday,0,31,10,2025,0
2025-10-31 06:29:15,59.35,,,1,6,29,4,Friday,0,31,10,2025,0
2025-10-31 06:44:15,62.6,,,1,6,44,4,Friday,0,31,10,2025,0
2025-10-31 06:59:15,60.42,,,1,6,59,4,Friday,0,31,10,2025,0
2025-10-31 07:14:15,87.1,,,1,7,14,4,Friday,0,31,10,2025,0
2025-10-31 07:29:15,90.8,,,1,7,29,4,Friday,0,31,10,2025,0
2025-10-31 07:44:15,93.66,,,1,7,44,4,Friday,0,31,10,2025,0
2025-10-31 07:59:15,89.11,,,1,7,59,4,Friday,0,31,10,2025,0
2025-10-31 08:14:15,87.47,,,1,8,14,4,Friday,0,31,10,2025,0
2025-10-31 08:29:15,92.8,,,1,8,29,4,Friday,0,31,10,2025,0
2025-10-31 08:44:15,88.89,,,1,8,44,4,Friday,0,31,10,2025,0
2025-10-31 08:59:15,92.07,,,1,8,59,4,Friday,0,31,10,2025,0
2025-10-31 09:14:15,92.41,,,1,9,14,4,Friday,0,31,10,2025,0
2025-10-31 09:29:15,89.17,,,1,9,29,4,Friday,0,31,10,2025,0
2025-10-31 09:44:15,91.81,,,1,9,44,4,Friday,0,31,10,2025,0
2025-10-31 09:59:15,97.52,,,1,9,59,4,Friday,0,31,10,2025,0
2025-10-31 10:14:15,92.27,,,1,10,14,4,Friday,0,31,10,2025,0
2025-10-31 10:29:15,92.97,,,1,10,29,4,Friday,0,31,10,2025,0
2025-10-31 10:44:15,92.63,,,1,10,44,4,Friday,0,31,10,2025,0
2025-10-31 10:59:15,87.51,,,1,10,59,4,Friday,0,31,10,2025,0
2025-10-31 11:14:15,61.51,,,1,11,14,4,Friday,0,31,10,2025,0
2025-10-31 11:29:15,58.97,,,1,11,29,4,Friday,0,31,10,2025,0
2025-10-31 11:44:15,65.6,,,1,11,44,4,Friday,0,31,10,2025,0
2025-10-31 11:59:15,69.71,,,1,11,59,4,Friday,0,31,10,2025,0
2025-10-31 12:14:15,53.45,,,1,12,14,4,Friday,0,31,10,2025,0
2025-10-31 12:29:15,57.12,,,1,12,29,4,Friday,0,31,10,2025,0
2025-10-31 12:44:15,53.45,,,1,12,44,4,Friday,0,31,10,2025,0
2025-10-31 12:59:15,53.45,,,1,12,59,4,Friday,0,31,10,2025,0
2025-10-31 13:14:15,54.14,,,1,13,14,4,Friday,0,31,10,2025,0
2025-10-31 13:29:15,53.45,,,1,13,29,4,Friday,0,31,10,2025,0
2025-10-31 13:44:15,53.45,,,1,13,44,4,Friday,0,31,10,2025,0
2025-10-31 13:59:15,53.45,,,1,13,59,4,Friday,0,31,10,2025,0
2025-10-31 14:14:15,66.01,,,1,14,14,4,Friday,0,31,10,2025,0
2025-10-31 14:29:15,63.31,,,1,14,29,4,Friday,0,31,10,2025,0
2025-10-31 14:44:15,60.05,,,1,14,44,4,Friday,0,31,10,2025,0
2025-10-31 14:59:15,61.52,,,1,14,59,4,Friday,0,31,10,2025,0
2025-10-31 15:14:15,56.29,,,1,15,14,4,Friday,0,31,10,2025,0
2025-10-31 15:29:15,60.92,,,1,15,29,4,Friday,0,31,10,2025,0
2025-10-31 15:44:15,63.63,,,1,15,44,4,Friday,0,31,10,2025,0
2025-10-31 15:59:15,63.67,,,1,15,59,4,Friday,0,31,10,2025,0
2025-10-31 16:14:15,61.41,,,1,16,14,4,Friday,0,31,10,2025,0
2025-10-31 16:29:15,55.14,,,1,16,29,4,Friday,0,31,10,2025,0
2025-10-31 16:44:15,64.53,,,1,16,44,4,Friday,0,31,10,2025,0
2025-10-31 16:59:15,62.0,,,1,16,59,4,Friday,0,31,10,2025,0
2025-10-31 17:14:15,78.96,,,1,17,14,4,Friday,0,31,10,2025,0
2025-10-31 17:29:15,75.59,,,1,17,29,4,Friday,0,31,10,2025,0
2025-10-31 17:44:15,80.9,,,1,17,44,4,Friday,0,31,10,2025,0
2025-10-31 17:59:15,80.38,,,1,17,59,4,Friday,0,31,10,2025,0
2025-10-31 18:14:15,75.49,,,1,18,14,4,Friday,0,31,10,2025,0
2025-10-31 18:29:15,82.35,,,1,18,29,4,Friday,0,31,10,2025,0
2025-10-31 18:44:15,75.04,,,1,18,44,4,Friday,0,31,10,2025,0
2025-10-31 18:59:15,78.77,,,1,18,59,4,Friday,0,31,10,2025,0
2025-10-31 19:14:15,79.63,,,1,19,14,4,Friday,0,31,10,2025,0
2025-10-31 19:29:15,76.37,,,1,19,29,4,Friday,0,31,10,2025,0
2025-10-31 19:44:15,79.56,,,1,19,44,4,Friday,0,31,10,2025,0
2025-10-31 19:59:15,74.08,,,1,19,59,4,Friday,0,31,10,2025,0
2025-10-31 20:14:15,80.19,,,1,20,14,4,Friday,0,31,10,2025,0
2025-10-31 20:29:15,71.69,,,1,20,29,4,Friday,0,31,10,2025,0
2025-10-31 20:44:15,79.69,,,1,20,44,4,Friday,0,31,10,2025,0
2025-10-31 20:59:15,84.24,,,1,20,59,4,Friday,0,31,10,2025,0
2025-10-31 21:14:15,65.46,,,1,21,14,4,Friday,0,31,10,2025,0
2025-10-31 21:29:15,62.68,,,1,21,29,4,Friday,0,31,10,2025,0
2025-10-31 21:44:15,61.47,,,1,21,44,4,Friday,0,31,10,2025,0
2025-10-31 21:59:15,63.48,,,1,21,59,4,Friday,0,31,10,2025,0
2025-10-31 22:14:15,53.45,,,1,22,14,4,Friday,0,31,10,2025,0
2025-10-31 22:29:15,53.45,,,1,22,29,4,Friday,0,31,10,2025,0
2025-10-31 22:44:15,53.45,,,1,22,44,4,Friday,0,31,10,2025,0
2025-10-31 22:59:15,53.45,,,1,22,59,4,Friday,0,31,10,2025,0
2025-10-31 23:14:15,53.45,,,1,23,14,4,Friday,0,31,10,2025,0
2025-10-31 23:29:15,53.45,,,1,23,29,4,Friday,0,31,10,2025,0
2025-10-31 23:44:15,53.45,,,1,23,44,4,Friday,0,31,10,2025,0
2025-10-31 23:59:15,53.45,,,1,23,59,4,Friday,0,31,10,2025,0
2025-11-01 00:14:15,53.45,,,1,0,14,5,Saturday,1,1,11,2025,0
2025-11-01 00:29:15,53.45,,,1,0,29,5,Saturday,1,1,11,2025,0
2025-11-01 00:44:15,53.45,,,1,0,44,5,Saturday,1,1,11,2025,0
2025-11-01 00:59:15,53.45,,,1,0,59,5,Saturday,1,1,11,2025,0
2025-11-01 01:14:15,53.45,,,1,1,14,5,Saturday,1,1,11,2025,0
2025-11-01 01:29:15,53.45,,,1,1,29,5,Saturday,1,1,11,2025,0
2025-11-01 01:44:15,53.45,,,1,1,44,5,Saturday,1,1,11,2025,0
2025-11-01 01:59:15,53.45,,,1,1,59,5,Saturday,1,1,11,2025,0
2025-11-01 02:14:15,53.45,,,1,2,14,5,Saturday,1,1,11,2025,0
2025-11-01 02:29:15,53.45,,,1,2,29,5,Saturday,1,1,11,2025,0
2025-11-01 02:44:15,53.45,,,1,2,44,5,Saturday,1,1,11,2025,0
2025-11-01 02:59:15,53.45,,,1,2,59,5,Saturday,1,1,11,2025,0
2025-11-01 03:14:15,53.45,,,1,3,14,5,Saturday,1,1,11,2025,0
2025-11-01 03:29:15,53.45,,,1,3,29,5,Saturday,1,1,11,2025,0
2025-11-01 03:44:15,53.45,,,1,3,44,5,Saturday,1,1,11,2025,0
2025-11-01 03:59:15,53.45,,,1,3,59,5,Saturday,1,1,11,2025,0
2025-11-01 04:14:15,53.45,,,1,4,14,5,Saturday,1,1,11,2025,0
2025-11-01 04:29:15,53.45,,,1,4,29,5,Saturday,1,1,11,2025,0
2025-11-01 04:44:15,53.45,,,1,4,44,5,Saturday,1,1,11,2025,0
2025-11-01 04:59:15,53.45,,,1,4,59,5,Saturday,1,1,11,2025,0
2025-11-01 05:14:15,53.45,,,1,5,14,5,Saturday,1,1,11,2025,0
2025-11-01 05:29:15,53.45,,,1,5,29,5,Saturday,1,1,11,2025,0
2025-11-01 05:44:15,53.45,,,1,5,44,5,Saturday,1,1,11,2025,0
2025-11-01 05:59:15,53.45,,,1,5,59,5,Saturday,1,1,11,2025,0
2025-11-01 06:14:15,67.94,,,1,6,14,5,Saturday,1,1,11,2025,0
2025-11-01 06:29:15,63.88,,,1,6,29,5,Saturday,1,1,11,2025,0
2025-11-01 06:44:15,62.33,,,1,6,44,5,Saturday,1,1,11,2025,0
2025-11-01 06:59:15,63.17,,,1,6,59,5,Saturday,1,1,11,2025,0
2025-11-01 07:14:15,87.51,,,1,7,14,5,Saturday,1,1,11,2025,0
2025-11-01 07:29:15,90.76,,,1,7,29,5,Saturday,1,1,11,2025,0
2025-11-01 07:44:15,88.89,,,1,7,44,5,Saturday,1,1,11,2025,0
2025-11-01 07:59:15,88.87,,,1,7,59,5,Saturday,1,1,11,2025,0
2025-11-01 08:14:15,85.32,,,1,8,14,5,Saturday,1,1,11,2025,0
2025-11-01 08:29:15,83.38,,,1,8,29,5,Saturday,1,1,11,2025,0
2025-11-01 08:44:15,87.88,,,1,8,44,5,Saturday,1,1,11,2025,0
2025-11-01 08:59:15,85.56,,,1,8,59,5,Saturday,1,1,11,2025,0
2025-11-01 09:14:15,89.02,,,1,9,14,5,Saturday,1,1,11,2025,0
2025-11-01 09:29:15,87.86,,,1,9,29,5,Saturday,1,1,11,2025,0
2025-11-01 09:44:15,81.33,,,1,9,44,5,Saturday,1,1,11,2025,0
2025-11-01 09:59:15,89.6,,,1,9,59,5,Saturday,1,1,11,2025,0
2025-11-01 10:14:15,88.28,,,1,10,14,5,Saturday,1,1,11,2025,0
2025-11-01 10:29:15,90.02,,,1,10,29,5,Saturday,1,1,11,2025,0
2025-11-01 10:44:15,88.82,,,1,10,44,5,Saturday,1,1,11,2025,0
2025-11-01 10:59:15,89.03,,,1,10,59,5,Saturday,1,1,11,2025,0
2025-11-01 11:14:15,61.49,,,1,11,14,5,Saturday,1,1,11,2025,0
2025-11-01 11:29:15,64.65,,,1,11,29,5,Saturday,1,1,11,2025,0
2025-11-01 11:44:15,64.77,,,1,11,44,5,Saturday,1,1,11,2025,0
